"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1771983687321854285","Sun Mar 24 19:58:50 +0000 2024","0","diawali aku nanya sama masnya dulu kerja dimana aja ternyata pengalamannya dah banyak cuyy di dunia drilling perminyakan sampe dia jg pernah kerja di angkasa pura ngurusin lapindo pindah kota buat drilling minyak.","1771990075842474468","","urfavcrescent","in","Unknown","0","1","0","https://x.com/urfavcrescent/status/1771990075842474468","1144891452847054848","urfavcrescent"
"1771922175576232371","Sun Mar 24 18:37:38 +0000 2024","0","@worksfess Semenjak pindah kerja full time bisa tembus 14jt sih","1771969640140537893","","worksfess","in","DKI Jakarta, Indonesia","0","1","0","https://x.com/pilfadofa/status/1771969640140537893","791243161","pilfadofa"
"1771967875492041012","Sun Mar 24 18:30:37 +0000 2024","0","Waktu kecil lama di momong embak sudah merasa ada yg sayang ada temen main si embak pindah kerja. Jadi susah punya temen baik. Karena tidak ada yg sungguh2 sayang. Sungguh2 jadi temen main","1771967875492041012","","","in","Earth.","0","0","0","https://x.com/1130yeay/status/1771967875492041012","1233384692","1130yeay"
"1771955087335624916","Sun Mar 24 17:39:48 +0000 2024","0","Udah bener2 harus segara pindah kerja","1771955087335624916","","","in","","0","0","0","https://x.com/brownisasem/status/1771955087335624916","1130873503844933632","brownisasem"
"1771784950007660560","Sun Mar 24 17:27:29 +0000 2024","0","@sbyfess Nder aku 30an dan u know what tabungan gw habis setelah resign. Gw mulai dr nol pindah pulau kerja. Gatau mau smpe kapan kek begini. Km ga sendiri nder... berasa udh ga bergunaa aja kadang.","1771951985714925879","","sbyfess","in","","0","0","0","https://x.com/LouiseFabian4/status/1771951985714925879","1354130507731136512","LouiseFabian4"
"1771910956932796672","Sun Mar 24 14:50:45 +0000 2024","1","@XxXtentacel333 Pindah kerja di malang sekarang","1771912541222076669","","XxXtentacel333","in","rivendell","0","0","0","https://x.com/lonely_wolfi/status/1771912541222076669","1195436214314123264","lonely_wolfi"
"1771909309900963926","Sun Mar 24 14:37:54 +0000 2024","0","pindah kerja ke profesi yang gajinya jauh lebih besar","1771909309900963926","","","in","","0","0","0","https://x.com/onwhosemark/status/1771909309900963926","1521453644771921921","onwhosemark"
"1771908926076006642","Sun Mar 24 14:36:23 +0000 2024","0","gua speechless bgtt kaya haa??? berkali-kali pindah tempat kerja berkali-kali ketemu/kenal sama org just this once ada orang yg cuma mau ngobrol sama org yg latar belakangnya oke (educated) padahal dia sama gua sama² lulusan sma wkwkwk tololl","1771908926076006642","","","in","","0","1","0","https://x.com/vannillaatack/status/1771908926076006642","1246106360825036801","vannillaatack"
"1771906861643821410","Sun Mar 24 14:28:10 +0000 2024","0","AWAS SEMUA AWASSSSS ASAJDJAJDJIWJEHE WOI HAOBIN LU YANG PINDAH PLANET ATAU GUA YANG PINDAH?!! SANA LU HUS HUS BUCIN AJA KERJA LU DUA @ZB1_official https://t.co/elCRAoVpEN","1771906861643821410","https://pbs.twimg.com/media/GJcT5QyaEAAAAMr.jpg","","in","Indonesia","0","0","0","https://x.com/urihaobintna/status/1771906861643821410","927522365965135872","urihaobintna"
"1771904121685365003","Sun Mar 24 14:17:17 +0000 2024","2","pgn pindah kerja yg jauh pindah gereja starting a really new journey","1771904121685365003","","","in","Bali, Indonesia","0","0","0","https://x.com/moon_tiv/status/1771904121685365003","850029408312188928","moon_tiv"
"1771904001669501338","Sun Mar 24 14:16:49 +0000 2024","34","Nanti ketika bullrun Kalo ada yang ngerasa kerja 9-5 job itu capek lalu coba coba ingin pindah full-time ke crypto Percayalah full-time kerja di crypto world itu tidak seindah yang dibayangkan bukan hanya kerja 9-5 tapi harus siap standby kerja 24/7","1771904001669501338","","","in","Jakarta","1","2","5","https://x.com/dannybaskara/status/1771904001669501338","41600579","dannybaskara"
"1771903134681690126","Sun Mar 24 14:13:22 +0000 2024","0","Mau pindah kerja biar tinggal di rumah kerja senin-jumat kantor dan kerjaannya jelas cuti jelas kartap gaji minimal kayak sekarang biar bisa ngurusin ortu. Capek bolak balik jkt krw terus klo ortu sakit","1771903134681690126","","","in","","0","0","0","https://x.com/ncuuussss/status/1771903134681690126","180682297","ncuuussss"
"1771900896366170371","Sun Mar 24 14:04:28 +0000 2024","0","nih kek gini gini dulu gw culture shock bgt sih pindah sekolah di sby w punya temen yg rata rata pacarnya dah pada kerja trs mrk tiap bulan kek minta jatah uang sama pacaranya gitu. mana adu besar besaran wang jajan pula kek hmmm u pada gapunya ortu pa gimana deh ","1771900896366170371","","","in","denpasar - surabaya - bandung","0","0","0","https://x.com/oioipeh/status/1771900896366170371","68044253","oioipeh"
"1771526897685381185","Sun Mar 24 14:03:14 +0000 2024","0","@PartaiSocmed Gpp biar mereka pindah kerja ke brand kopi lokal dan kopi lokal makin maju. Malaikat pasti setuju","1771900584875983304","","PartaiSocmed","in","ÜT: -6.279115,106.797247","0","0","0","https://x.com/ecat210/status/1771900584875983304","37160120","ecat210"
"1771785252165349380","Sun Mar 24 13:41:53 +0000 2024","0","@mariwpossa Pindah kerja di bumn atau klo gk jadi pns","1771895211997970840","","mariwpossa","in","neocity","0","0","0","https://x.com/pockypo_/status/1771895211997970840","1247362246109319168","pockypo_"
"1771796104612298872","Sun Mar 24 13:40:57 +0000 2024","0","@Adtarie riil sih dosen saya S3 skrg udh pindah kerja disana","1771894977754521785","","Adtarie","in","","0","0","0","https://x.com/inchaseanything/status/1771894977754521785","1307641601015988225","inchaseanything"
"1771894535578415418","Sun Mar 24 13:39:13 +0000 2024","0","Then Dr tu bagitau dulu waktu dia kerja hospital gov dia tak ambil medical card sbb dia fikir dia kakitangan kerajaan akan senang dapat rawatan semua. Tapi bila dh pindah kerja di hospital swasta everything changed.","1771894541576188284","","farahahfarhah1","in","","0","1","0","https://x.com/farahahfarhah1/status/1771894541576188284","1131558668","farahahfarhah1"
"1771893482057318777","Sun Mar 24 13:35:00 +0000 2024","0","Pindah kerja","1771893482057318777","","","in","♡ 97z ♡","0","0","0","https://x.com/moisunflowers/status/1771893482057318777","66346717","moisunflowers"
"1771820950679699499","Sun Mar 24 13:25:42 +0000 2024","0","@ardisatriawan dahlah kalo gue dah kerja dan punya uang sendiri bakal gue tabung sebanyak banyaknya terus pindah ke singapore atau ke australia dan GA BALIK ke indo","1771891139882479708","","ardisatriawan","in","for my happiness only","0","0","0","https://x.com/sassinious/status/1771891139882479708","1017627800583327744","sassinious"
"1771891050640281939","Sun Mar 24 13:25:21 +0000 2024","1","Sebenernya takut juga pindah kerjaan karna kepikiran harus adaptasi lagi kenalan sm orang baru lagi tapi demi impian punya warung pop ice dan mau berenti kerja jadi irt suatu hari nanti kayaknya kudu ngumpulin duit banyak dan coba pengalaman baru sebelum abis waktunya wkwkw","1771891050640281939","","","in","","0","0","0","https://x.com/elevelep/status/1771891050640281939","1552186248554770432","elevelep"
"1771885568416415747","Sun Mar 24 13:14:19 +0000 2024","0","@ji_ij0 Ga bisa wkakak. Makanya mau pindah kerja yg hybrid aja biar nanti beli pc windows trs download coral island","1771888276728643992","","ji_ij0","in","ufuk timur terjauh","0","1","0","https://x.com/heyfebbi/status/1771888276728643992","371656999","heyfebbi"
"1771881462163534143","Sun Mar 24 12:53:06 +0000 2024","0","Pas mereka satu satu dah pada mulai balik w akhirnya pindah tempat kerja dan pas banget bisa wfa wkwkw beneran timingnya sepas itu ihhh lop banget","1771882936767516899","","duundundu","in","","0","1","0","https://x.com/duundundu/status/1771882936767516899","1240113431622995969","duundundu"
"1771866058661499346","Sun Mar 24 12:29:57 +0000 2024","0","@Amal2_y Aku pernah wktu kerja pabrik pindah shift 2 ke 1. Pulang jm 12 jm 4 subuh dah bangun lagi","1771877109927194897","","im2l_y","in","","0","1","0","https://x.com/yemyerm/status/1771877109927194897","962388016189681664","yemyerm"
"1771864861632331975","Sun Mar 24 12:18:11 +0000 2024","1","@nindyashwoo Bagus alurnya awalnya kan cihiro pindah ke desa gitu bareng mama papa nya trus di tengah jalan ke rumah barunya mereka masuk ke resto gitu mama papanya diubah jadi babi trus cihiro bikin kontrak kerja deh sama nenek itu rekomen sih bagus aku suka si tanpa wajah wajib nonton","1771874149503267267","","nindyashwoo","in","","0","1","0","https://x.com/Herooizc/status/1771874149503267267","1288429205743497217","Herooizc"
"1772270971447115799","Mon Mar 25 14:35:02 +0000 2024","0","udah 3 tahun kerja belum pernah ngerasain dapet thr gara-gara selalu pindah tempat kerja","1772270977075814602","","4l1l","in","whatsapp 👉","0","0","0","https://x.com/4l1l/status/1772270977075814602","768582962","4l1l"
"1772270906657706024","Mon Mar 25 14:34:46 +0000 2024","0","Mau pindah kerja tapi yg tersedia baru retail gakuat asli kerja ini","1772270906657706024","","","in","","0","0","0","https://x.com/2002scool/status/1772270906657706024","1175210908416524288","2002scool"
"1772270588603585007","Mon Mar 25 14:33:30 +0000 2024","0","jujurly aku lemah bgt buat bolak balik pindah lokasi kerja ntr masuk anjay teris lah coi huf","1772270588603585007","","","in","","0","0","0","https://x.com/viviaiueo/status/1772270588603585007","862821746","viviaiueo"
"1772238118847946900","Mon Mar 25 14:29:26 +0000 2024","0","@firdannrf @worksfess izin bertanya mas konteks kaget ini seperti apa ya di dunia kerja yang pindah dari start-up ke pemerintahan?","1772269567324086734","","firdannrf","in","Kota Manado, Sulawesi Utara","0","1","0","https://x.com/cendoliciouz/status/1772269567324086734","1539685267258241024","cendoliciouz"
"1772269264482758922","Mon Mar 25 14:28:14 +0000 2024","65","work! hari ini aku terakhir masuk kerja doain semoga sender &amp; semuaa jobseeker atau yg mau pindah kerjaan dilancarkan dapat segera pengganti kerjaan yg lebih oke &amp; gaji oke","1772269264482758922","","","in","","2","12","5","https://x.com/worksfess/status/1772269264482758922","1244597361826885636","worksfess"
"1772266912204100040","Mon Mar 25 14:18:53 +0000 2024","0","Kok gue sedih bgt temen gue mau pindah kerja ke luar kota pdhal hari2nya jg ya rumahnya jauhan tpi ini tuh kek yg bner2 pindah jauh gtu lohhh ","1772266912204100040","","","in","Indonesia ","0","0","0","https://x.com/sho_reaa/status/1772266912204100040","1125299229218369536","sho_reaa"
"1772242563598082201","Mon Mar 25 14:13:08 +0000 2024","4","@PartaiSocmed Fase pembenaran. Sudah sering di bahas bahwa boikot itu tidak menghilangkan pasar tapi mesubtitusi pasar pasar yg pindah akan memindahkan keperluan tenaga kerja juga ke produk subtitusinya hadeuhhh.","1772265466527924311","","PartaiSocmed","in","","0","0","0","https://x.com/HajiTileee/status/1772265466527924311","1444428950093000711","HajiTileee"
"1772258150755840293","Mon Mar 25 14:09:59 +0000 2024","0","@WatchmenID Seorang profesor yg akan pindah rumah/kerja menceritakan kisah hidupnya yg telah dijalaninya dgn amat lama kepada teman2 koleganya","1772264670360994139","","WatchmenID","in","","0","0","0","https://x.com/txtdrmana/status/1772264670360994139","1230753126199648257","txtdrmana"
"1772264661485813919","Mon Mar 25 14:09:57 +0000 2024","1","hari ini udah berapa kali yaa nangisnya ya allah cuma mau pindah kerja ke tempat yg lebih layak dari semua aspek aja kok :(","1772264661485813919","","","in","","0","0","0","https://x.com/sweetiychaos/status/1772264661485813919","1344538945208479744","sweetiychaos"
"1771903825865302458","Mon Mar 25 14:05:35 +0000 2024","0","@AzriWalter Buat pilihan untuk ceburi bidang agriculture. Kurang stress sikit la drpd hadap org dan suasana hidup di bandar. Banyak hasutan dunia. Bila pindah hidup di kampung kerja mmg penat dan kotor badan tapi yg penting kebergantungan kpd Allah tu tinggi bila kita menanam ni.","1772263562872017083","","Shafiz66","in","كلنتن دارول نعيم","0","1","0","https://x.com/Shafiz66/status/1772263562872017083","2706787340","Shafiz66"
"1772219196564476385","Mon Mar 25 14:01:02 +0000 2024","1","@rbadrya @worksfess Dapet THP dan fasilitas kaya gitu masih nanya perihal pindah kerja dan di base pula Re gilak. At least gausah nanya di base anjim.","1772262421140525266","","peaceeehunter","in","Pluto","0","0","0","https://x.com/DanielSandhika/status/1772262421140525266","1111413368","DanielSandhika"
"1772203881898160351","Mon Mar 25 14:00:20 +0000 2024","1","@18fesss pernah begini LDR jg sakit bgt bgt i feel you tp dulu bisa bisanya aku nekat pindah dan kerja di kotanya mereka menyebutku cegil. lalu aku jd yang lebih sibuk kerja dianya malah yang jd bucin nah skarang alhamdulillah dah jd suami.","1772262242429685778","","18fesss","in","Banjarnegara, Indonesia","0","0","0","https://x.com/tiadataraaaaaaa/status/1772262242429685778","1675185197741142017","tiadataraaaaaaa"
"1771953878042361892","Mon Mar 25 13:54:48 +0000 2024","0","@moviemenfes Gue tiba tiba prefer masuk SMK ambil multimedia karena dream job nya kerja di Neteh pas mau kuliah net nya udah wasalam alhasil pindah jurusan","1772260850121715801","","moviemenfes","in","Vihokratana Fams","0","0","0","https://x.com/jexatommo/status/1772260850121715801","1308936619139821569","jexatommo"
"1772254311008915640","Mon Mar 25 13:51:49 +0000 2024","1","@Hydrogen_142 Cuma kerja di bandung tp keknya mau pindah lagi. Wkwkwkw","1772260101316821359","","Hydrogen_142","in","Lawang 1000","0","1","0","https://x.com/tissuebekass/status/1772260101316821359","1544503012861034496","tissuebekass"
"1772255076943270120","Mon Mar 25 13:31:51 +0000 2024","0","2 bulan yg lalu gw baru tau papa gw bakal pindah kerja dan gw nangis ampe pas mau studytour nonstop","1772255076943270120","","","in","loloan barat","0","0","0","https://x.com/renewoof/status/1772255076943270120","1426750876866072578","renewoof"
"1772233851554935270","Mon Mar 25 13:19:29 +0000 2024","0","@worksfess jangan sayang pengalaman temanku berpengalaman 10th lulusan D3 emang pindah kota tapi di tmpt kerja yg baru ini gajinya cuma umr kota itu hitungannya jadi mulai dari awal","1772251961842340200","","worksfess","in","","0","0","0","https://x.com/decemtgirl/status/1772251961842340200","777165913938288640","decemtgirl"
"1772219196564476385","Mon Mar 25 13:14:54 +0000 2024","0","@icansiyu112 @soulrevelaticn @worksfess Wah ini berarti kalau udah milih pindah tetap tetep beresiko kena mutasi ya kak? Soalnya kemarin abis liat video pengalaman kerja di pln katanya dipindah pindah terus","1772250811445182775","","icansiyu112","in","","0","1","0","https://x.com/ayeyrasaja/status/1772250811445182775","1686055680179097600","ayeyrasaja"
"1772235202783580404","Mon Mar 25 13:06:58 +0000 2024","0","@cloudEllora IH ASLI. adek cowok tuh gabisa diajak kerja sama ak sebagai middle child ini rasa pgn pindah kk aja jadi adeknya nanath biar diperhatiin ","1772248811261554935","","cloudEllora","in","dimanamanahatikusenang","0","1","0","https://x.com/aelylyjenoo/status/1772248811261554935","1745619244778401792","aelylyjenoo"
"1772246051740869040","Mon Mar 25 12:56:00 +0000 2024","0","pls let them go to jail. Penat lerr usually kes camni pindah skolah je. Patut buang kerja + jail sekali.","1772246051740869040","","","in","she/her","0","0","0","https://x.com/namdaanpatbang/status/1772246051740869040","810136403631685633","namdaanpatbang"
"1771859636624269704","Sun Mar 24 12:12:24 +0000 2024","0","@minwonfairys betah nggak betah sih beb soalnya kalau harus pindah kerja tuh suka males mulai dari awal ","1771872693681332460","","minwonfairys","in","rps-minwon","0","1","0","https://x.com/letsnotsayhi/status/1771872693681332460","1635151283211608065","letsnotsayhi"
"1771869192737738775","Sun Mar 24 12:05:43 +0000 2024","0","@bandacatturas kk sy kerja 2thn dsanan3 bln sekali pulang. keluarga disini gak ada yg dbawa. ada pindah lg ke vietnam terus malaysia. resign . skrg ya kerja disini.","1771871010876178766","","bandacatturas","in","Bekasi Barat, Indonesia","0","1","0","https://x.com/SateTong/status/1771871010876178766","1303805490627923968","SateTong"
"1771866840727273673","Sun Mar 24 12:03:19 +0000 2024","0","@txtsienone Tau gitu tau gituuu pindah kerja ","1771870408792244731","","txtsienone","in","on the battlefield","0","1","0","https://x.com/mbaupeh/status/1771870408792244731","141582052","mbaupeh"
"1771820950679699499","Sun Mar 24 11:59:19 +0000 2024","0","@ardisatriawan Sebenernya tertib baris berbaris upacara dan seragam itu gpp yg masalah itu orang2 abuse kekuasaan gak di hukum. Rusak SDM nya liat hal kayak gitu tiap hari di pertontonkan tanpa ada tindakan apa2. beberapa kali pindah kerja dapet mgmt yg model gitu terbukti udah tutup pt nya","1771869400229925120","","ardisatriawan","in","","0","0","0","https://x.com/EsKelap93129925/status/1771869400229925120","1603568444670357504","EsKelap93129925"
"1771865835197382659","Sun Mar 24 11:45:58 +0000 2024","0","kok bs pindah kota hidup di rumah cewenya gt(?) disaat cewenya jg lg ke kota lain kerja(?)","1771866039652860140","","allt00well10m","in","Indonesia","0","1","0","https://x.com/allt00well10m/status/1771866039652860140","1221080818677772294","allt00well10m"
"1771859009785491575","Sun Mar 24 11:18:02 +0000 2024","0","selama pindah kerja bb turun dirambah abis jatoh kemarin dari motor baring doang 6 harian ga napsu makan. sekarang udh mulai gerak tapi ga napsu makan jg bjirr. makanannya membosankan","1771859009785491575","","","in","","0","0","0","https://x.com/hajelnutlatte/status/1771859009785491575","1492338577422036996","hajelnutlatte"
"1771854514808819785","Sun Mar 24 11:00:10 +0000 2024","0","Pindah ke Jepang Menggiurkan Saat Krisis Produktivitas Angkatan Kerja https://t.co/RFtQ1q2Rj0","1771854514808819785","","","in","Indonesia","0","0","0","https://x.com/kompasiana/status/1771854514808819785","23786106","kompasiana"
"1771785252165349380","Sun Mar 24 10:53:10 +0000 2024","0","@mariwpossa pindah dari tempat kerja yg sekarang ya Allah","1771852753041514778","","mariwpossa","in","Indonesia","0","0","0","https://x.com/MarsyaSya12/status/1771852753041514778","981401301740392448","MarsyaSya12"
"1771834263610233072","Sun Mar 24 10:47:30 +0000 2024","3","@sofeachipscake Kalau u gaji 1500 soon jobless meh lah pindah seremban kerja dgn i.","1771851325745082482","","sofeachipscake","in","Seremban, Negeri Sembilan","0","0","0","https://x.com/papayen91/status/1771851325745082482","94138196","papayen91"
"1771808926570516512","Sun Mar 24 10:41:45 +0000 2024","6","@bharianmy Pindah sek? Patut buang kerja dan ban sumbat dlm pnjr. Sial ya","1771849879318364536","","bharianmy","in","","0","1","0","https://x.com/mingwh9/status/1771849879318364536","1333717759218262016","mingwh9"
"1771846958379921832","Sun Mar 24 10:30:08 +0000 2024","0","manifesting taun ini pindah tempat kerja lolos rekrutmen bumn 2024 join bulog club bismillah wish me luck https://t.co/cM1iqhkG70","1771846958379921832","https://pbs.twimg.com/media/GJbdaAJa4AAXSGU.jpg","","in","","0","1","0","https://x.com/xibobababa/status/1771846958379921832","1399059775560638468","xibobababa"
"1771785252165349380","Sun Mar 24 10:19:12 +0000 2024","0","@mariwpossa pindah kerja gaji umr yg lingkungannya gak toxi","1771844204273995874","","mariwpossa","in","Jaemin's heart","0","0","0","https://x.com/njmngurlz/status/1771844204273995874","1428700126256586758","njmngurlz"
"1771803319226212784","Sun Mar 24 10:09:11 +0000 2024","0","@sedotsuradiiii Boleh kerja asal pindah ke bodas lagi:(","1771841684856545395","","sedotsuradiiii","in","","0","1","0","https://x.com/dheaandrpr/status/1771841684856545395","569124091","dheaandrpr"
"1771570898111250497","Sun Mar 24 09:58:21 +0000 2024","0","@Heraloebss Kemana ya skrg mas reporter itu? Kerja dimana ? Apa sdh pindah tv ? Atau sdh kerja profesi lainnya?","1771838957321322507","","Heraloebss","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/Wahyu_on7/status/1771838957321322507","1149613848","Wahyu_on7"
"1771834295973298384","Sun Mar 24 09:39:49 +0000 2024","1","Semenjak pindah tempat kerja udah gak pernah nimbang bb lagi takut naikkk","1771834295973298384","","","in","","0","0","0","https://x.com/cowqlat/status/1771834295973298384","976454209015918594","cowqlat"
"1771543582845092109","Sun Mar 24 09:10:35 +0000 2024","0","@tang__kira Dari Lee Beomsoo kena maslaah yg ama anak didiknya aja yg ilang gitu aja beritanya gw penasaran sama keluarganya. Terus keluarganya milih pindah ke Bali jg dan istrinya jg blg di ig nya dia mau rurin kerja lagi. Gw dlm hati kuat bgt si istrinya. Yg terbaik buat sekeluarga mereka","1771826936093839742","","tang__kira","in","INDONESIA","0","0","0","https://x.com/NettaGrace/status/1771826936093839742","57639018","NettaGrace"
"1771766547419173364","Sun Mar 24 09:09:46 +0000 2024","0","@tanyarlfes Udah tepat nderr aku dulu ldr sama suami sama2 kerja Trs kita nikah pindah dom ku otomatis suami cari kerja lg jadi awal nikah cuma aku yg kerja tp suami gigih dan usaha banget semua kerjaan dilakuin. Alhamdulillah ini suami udah kerja malah aku yg hamil jadi g kerja saranku ya","1771826732338987354","","tanyarlfes","in","","0","1","0","https://x.com/Allmaynina/status/1771826732338987354","1636008828063076352","Allmaynina"
"1771819175482446211","Sun Mar 24 08:39:44 +0000 2024","6","Jawabanku: Aku bangga Ya Allah. Dengan aku memboikot Starbucks dan McD Starbucks dan McD bangkrut pegawai-pegawai muslimnya bisa pindah kerja ke pekerjaan lain yang sumbernya baik dan halal. ","1771819175482446211","","","in","Jakarta Selatan","0","2","0","https://x.com/Archieon14/status/1771819175482446211","366567010","Archieon14"
"1772218426259538406","Mon Mar 25 11:06:13 +0000 2024","0","Giliran gua kerja yg uang gajinya gede busettt di bangga2in nya minta ampun tapi pas gua pindah kerja yg gajinya kecil langsung deh tuh sekeluarga nyinyirr","1772218426259538406","","","in","","0","0","0","https://x.com/DiniTiaAnggrae1/status/1772218426259538406","1427263323846823939","DiniTiaAnggrae1"
"1772216113960538326","Mon Mar 25 10:57:07 +0000 2024","0","Selanjutnya pindah kerja lagi iya pindah² soalnya masih karyawan kontrak dan mau coba semua bidang sampe nemu yg cocok sama aku wkwk Dapetlah kerjaan di Mall yg sama seperti aku kerja pertama kali bedanya ini kerja di dunia Contact Center taulah apa ya ","1772216136668741787","","nyawmiiaw","in","Solo, Central Java - Indonesia","0","1","0","https://x.com/nyawmiiaw/status/1772216136668741787","348952484","nyawmiiaw"
"1772216113960538326","Mon Mar 25 10:57:06 +0000 2024","0","Nah situ masih biasa aja karna ya aku biasa ketemu sosok² kayak gitu dari kecil. Sampe akhirnya aku pindah kerja ke suatu Taman Kanak-kanak dan ya sesekali merasa kehadiran 'mereka' tapi ngga terlalu ku gubris selama ngga ganggu aku sih jadi ngga ada cerita menarik.","1772216132810027306","","nyawmiiaw","in","Solo, Central Java - Indonesia","0","1","0","https://x.com/nyawmiiaw/status/1772216132810027306","348952484","nyawmiiaw"
"1771927609569611963","Mon Mar 25 10:56:31 +0000 2024","1","@ABjodohComeback TKA boleh masuk ke perusahaan manapun di Indonesia. Sementara anak negeri boleh kerja di perusahaan yang penting putra putri daerah. Yang luar daerah harus pindah kependudukan dulu baru bisa melamar kerja itupun harus nunggu berbulan bulan. ","1772215986327843164","","ABjodohComeback","in","","0","0","0","https://x.com/kesah_mar46168/status/1772215986327843164","1717070111247626240","kesah_mar46168"
"1772210502816653628","Mon Mar 25 10:34:44 +0000 2024","0","Semoga aku segera pindah ke tempat di mana orang-orang sekitarku mengapresiasi kehadiran dan kerja kerasku","1772210502816653628","","","in","","0","1","0","https://x.com/ggogumaaaa/status/1772210502816653628","1237390604255916032","ggogumaaaa"
"1772149679028855154","Mon Mar 25 10:20:57 +0000 2024","0","@worksfess Agak sulit emang sih nahan godaan buat ga liat pencapaian orang lain. Tenang nder lu ga sendiri. Tips dari biar cepet nambah tabungan: 1. Kerja sampingan jika memungkinkan 2. Pindah pindah perusahaan bisa bikin gaji cepet naik -- tapi jangan resign dulu sebelum dapet yang baru","1772207032709575068","","worksfess","in","","0","0","0","https://x.com/eqxqx/status/1772207032709575068","1477636331824025601","eqxqx"
"1772205835722350796","Mon Mar 25 10:16:11 +0000 2024","1","Lemah betul kena lalu luar bila balik kerja. Penat laa gini nie kalau da pindah duduk rumah sendiri lagi aku rasa patah kaki ","1772205835722350796","","","in","johor darul takzim ","0","0","0","https://x.com/ziela_salleh/status/1772205835722350796","2300391408","ziela_salleh"
"1771909041826017497","Mon Mar 25 10:10:11 +0000 2024","1","@Botanian1 @Rhatomi @tremzle Gua sempet kerja di pabrik maklon. Skrg udh pindah ke brand tp skincare. Maklon tergantung tempat. Ada yg modal 10jt jg dapet kok. Biasanya pake formula yg udh dipatenin sama pabriknya. Tp kalau mulai dr nol itu yg ribet. Dan biaya gede.","1772204322086134233","","Botanian1","in","","0","1","0","https://x.com/IamnotErl/status/1772204322086134233","1704080586946809856","IamnotErl"
"1771896309060194307","Mon Mar 25 10:10:05 +0000 2024","0","@sofyansetiawann duh maapkan mas aku baru dateng di ponorogo jd blm familiar nama daerahnya taunya cuman jalan menuju kantor tadinya kerja di jakarta trs skrg pindah kerja di ponorogo","1772204298522198314","","sofyansetiawann","in","SMG","0","0","0","https://x.com/hellosyifa/status/1772204298522198314","108915409","hellosyifa"
"1772108605040505278","Mon Mar 25 09:46:43 +0000 2024","0","@worksfess 14 bulan itu karena phk ptnya pindah ke jawa bjir. padahal kerja disitu super duper terenaaaaakkk bgttttt","1772198420268335363","","worksfess","in","park jimin, choi beom-gyu","0","0","0","https://x.com/eitaaganteng/status/1772198420268335363","1194279329439420416","eitaaganteng"
"1772129594092503400","Mon Mar 25 09:20:10 +0000 2024","0","@bunga_candy Pindah tempat kerja baru ke jah?","1772191735814209778","","bunga_candy","in","Johore, Malaysia","0","0","0","https://x.com/nnadiasamsuri/status/1772191735814209778","520137217","nnadiasamsuri"
"1772185753616851318","Mon Mar 25 09:00:43 +0000 2024","1","I mean di tengah kemajuan teknologi gini arus perubahan yang drastis kek gini menuntut serba agile coba lah liat kinerja hasil rekrutan abal-abal 20 tahun lalu. Ngerti cara pake komputer aja kaga. Perkirakan sendiri aja beban kerja mereka pindah arahnya kemana semua itu.","1772186843724800009","","sapimumbil","in","","0","2","1","https://x.com/sapimumbil/status/1772186843724800009","1016997318787125249","sapimumbil"
"1772149902698750140","Mon Mar 25 08:26:17 +0000 2024","68","@catchmeupid Gua gak terlalu masalah dengan prabowo bahkan sebelumnya gua pengen milih prabowo tapi pas liat wakilnya langsung pindah haluan. Gk sudi pnya wapres model gini cma bisa dituntun sama bapak tanpa kerja keras usaha sendiri.","1772178176308834643","","catchmeupco","in","","1","4","2","https://x.com/Noele661/status/1772178176308834643","1653005071750402048","Noele661"
"1772177854584983849","Mon Mar 25 08:25:00 +0000 2024","1","itu pop time yang kerja sama ama soyeon baru pindah ke pledis dan posisinya juga co-","1772177854584983849","","","in","mulfand.","0","0","0","https://x.com/yontarariech/status/1772177854584983849","1696382932917886976","yontarariech"
"1772126274997379172","Mon Mar 25 08:17:09 +0000 2024","0","@everpure_id Harapanku semoga semua keluargaku sehat rezekinya makin banyak dan berkah dan aku bisa pindah tempat kerja ke tempat yg lebih dekat dengan kampung halaman","1772175879331860891","","everpure_id","in","","0","0","0","https://x.com/SilviaNst1/status/1772175879331860891","1165912667216703489","SilviaNst1"
"1772174469768810679","Mon Mar 25 08:11:33 +0000 2024","1","Orang kaya yang punya toko cenderung sengaja ngasih upah pekerjanya minim supaya pekerjanya ketergantungan dan ga berani pindah tempat kerja karena gaji mereka biasanya habis langsung sebulan jadi ga punya pegangan untuk langsung resign dan ga ada waktu untuk nyari kerjaan lain.","1772174469768810679","","","in","Isekai","0","0","0","https://x.com/Ferandraux/status/1772174469768810679","1296580233156468737","Ferandraux"
"1772155161630142865","Mon Mar 25 08:06:47 +0000 2024","0","@kdrama_menfess Mereka tuh harusnya pindah aja ke jerman hidup berdua disana duit udah byk jugaan gampang lah klo pun mau kerja di jerman jd gausah ada keluarga haein soalnya mrk ini sumber masalah jg liat mrk di jerman berduaan aja bisa seadem itu sebelum drama surat cerai terspill","1772173271401656537","","kdrama_menfess","in","🇲🇨","0","0","0","https://x.com/waitforyuj/status/1772173271401656537","1345934875237335040","waitforyuj"
